gauge_id,cluster
hysets_08NF001,2
hysets_08NG046,2
hysets_08NG051,2
hysets_08NG065,2
hysets_08NG076,2
hysets_08NG077,2
hysets_08NG078,6
hysets_08NG086,2
hysets_08NH005,2
hysets_08NH006,6
hysets_08NH007,2
hysets_08NH016,2
hysets_08NH032,6
hysets_08NH084,6
hysets_08NH115,6
hysets_08NH119,2
hysets_08NH120,6
hysets_08NH130,2
hysets_08NH132,2
hysets_08NH138,2
hysets_08NJ013,2
hysets_08NJ026,2
hysets_08NJ061,2
hysets_08NJ130,6
hysets_08NJ160,2
hysets_08NJ168,2
hysets_08NK002,2
hysets_08NK016,2
hysets_08NK018,2
hysets_08NK020,2
hysets_08NK022,2
hysets_08NK026,6
hysets_08NL004,2
hysets_08NL007,2
hysets_08NL024,6
hysets_08NL036,6
hysets_08NL038,6
hysets_08NL041,2
hysets_08NL050,6
hysets_08NL069,2
hysets_08NL070,2
hysets_08NL071,6
hysets_08NL076,2
hysets_08NM015,6
hysets_08NM142,6
hysets_08NM171,6
hysets_08NM173,6
hysets_08NM174,6
hysets_08NM240,6
hysets_08NN002,6
hysets_08NN012,6
hysets_08NN013,6
hysets_08NN015,2
hysets_08NN019,6
hysets_08NN022,6
hysets_08NN023,6
hysets_08NN028,6
hysets_08NP001,6
hysets_08NP002,2
hysets_08NP004,6
hysets_08OA002,3
hysets_08OA004,3
hysets_09011500,6
hysets_09012500,2
hysets_09013500,2
hysets_09015500,2
hysets_09016000,2
hysets_09020000,2
hysets_09020500,6
hysets_09022000,2
hysets_09032001,2
hysets_09033000,2
hysets_09034800,6
hysets_09034900,2
hysets_09035800,2
hysets_09035820,2
hysets_09035830,2
hysets_09035840,2
hysets_09035850,2
hysets_09035870,2
hysets_09035900,2
hysets_09036500,2
hysets_09039000,2
hysets_09040000,2
hysets_09040500,6
hysets_09041090,6
hysets_09041100,6
hysets_09043000,2
hysets_09044500,2
hysets_09045000,2
hysets_09046530,2
hysets_09046601,2
hysets_09047500,2
hysets_09047700,2
hysets_09049200,2
hysets_09050100,2
hysets_09051000,10
hysets_09051050,2
hysets_09052000,2
hysets_09052400,2
hysets_09052800,2
hysets_09053000,2
hysets_09054000,2
hysets_09054500,2
hysets_09055000,2
hysets_09055300,2
hysets_09055500,2
hysets_09058030,2
hysets_09058500,2
hysets_09058600,2
hysets_09058700,2
hysets_09058800,2
hysets_09059500,2
hysets_09060500,6
hysets_09060800,6
hysets_09060900,2
hysets_09061000,6
hysets_09063200,2
hysets_09063400,2
hysets_09065100,2
hysets_09065500,2
hysets_09066000,2
hysets_09066050,2
hysets_09066100,2
hysets_09066200,2
hysets_09066250,2
hysets_09066300,2
hysets_09066310,2
hysets_09066325,2
hysets_09066400,2
hysets_09066500,2
hysets_09067000,2
hysets_09067300,6
hysets_09067700,2
hysets_09068000,2
hysets_09069500,2
hysets_09070000,2
hysets_09073700,2
hysets_09073800,2
hysets_09073900,2
hysets_09074000,2
hysets_09074800,2
hysets_09075700,2
hysets_09077400,2
hysets_09077900,2
hysets_09078300,2
hysets_09078900,2
hysets_09079000,2
hysets_09080200,2
hysets_09080800,2
hysets_09081550,2
hysets_09081600,2
hysets_09082500,2
hysets_09082800,6
hysets_09083000,8
hysets_09083800,2
hysets_09084000,6
hysets_09084600,6
hysets_09085200,2
hysets_09085300,2
hysets_09085400,2
hysets_09085500,2
hysets_09086000,2
hysets_09086470,2
hysets_09086970,2
hysets_09087500,2
hysets_09088000,6
hysets_09089000,6
hysets_09089500,6
hysets_09090700,6
hysets_09092600,2
hysets_09092830,6
hysets_09092850,6
hysets_09092960,6
hysets_09092970,6
hysets_09092980,6
hysets_09093000,6
hysets_09093500,6
hysets_09094200,6
hysets_09094400,6
hysets_09095000,6
hysets_09095400,5
hysets_09095800,6
hysets_09096000,6
hysets_09096800,6
hysets_09097500,6
hysets_09097600,6
hysets_09107000,2
hysets_09111500,2
hysets_09112200,2
hysets_09112500,2
hysets_09113100,2
hysets_09113300,2
hysets_09113500,6
hysets_09115500,2
hysets_09117000,2
hysets_09118000,2
hysets_09119000,2
hysets_09121500,2
hysets_09121800,6
hysets_09122000,2
hysets_09122500,6
hysets_09123400,2
hysets_09124500,2
hysets_09125000,6
hysets_09126500,2
hysets_09127500,6
hysets_09128500,6
hysets_09129000,6
hysets_09129800,6
hysets_09130500,6
hysets_09130800,6
hysets_09132000,2
hysets_09132700,2
hysets_09132800,2
hysets_09132940,6
hysets_09134200,2
hysets_09134500,6
hysets_09134700,2
hysets_09135900,6
hysets_09144500,2
hysets_09146020,2
hysets_09146200,2
hysets_09146400,2
hysets_09146500,7
hysets_09146550,2
hysets_09146600,0
hysets_09147100,2
hysets_09149910,6
hysets_09151500,6
hysets_09153400,7
hysets_09163310,9
hysets_09163490,9
hysets_09163570,6
hysets_09163675,4
hysets_09165000,2
hysets_09166500,6
hysets_09167450,0
hysets_09168100,6
hysets_09168500,6
hysets_09170800,6
hysets_09171200,2
hysets_09172500,2
hysets_09175400,2
hysets_09175500,6
hysets_09175900,9
hysets_09176500,6
hysets_09179200,7
hysets_09181000,4
hysets_09181500,3
hysets_09182000,2
hysets_09182500,3
hysets_09182900,9
hysets_09183000,9
hysets_09183500,2
hysets_09184000,2
hysets_09184500,2
hysets_09185000,2
hysets_09185500,10
hysets_09186000,6
hysets_09187000,6
hysets_09187500,2
hysets_09189495,2
hysets_09189500,2
hysets_09189550,6
hysets_09191300,2
hysets_09196500,2
hysets_09199500,2
hysets_09203000,2
hysets_09204000,2
hysets_09205490,2
hysets_09205500,2
hysets_09207700,2
hysets_09208000,2
hysets_09208400,2
hysets_09209500,2
hysets_09214500,2
hysets_09216000,2
hysets_09216527,6
hysets_09216545,0
hysets_09216565,6
hysets_09216576,10
hysets_09216578,6
hysets_09216750,4
hysets_09217900,2
hysets_09220500,2
hysets_09222200,4
hysets_09222300,0
hysets_09222400,6
hysets_09223000,2
hysets_09223500,6
hysets_09226000,2
hysets_09226500,2
hysets_09227000,2
hysets_09227500,2
hysets_09234000,2
hysets_09234700,6
hysets_09235100,10
hysets_09235300,6
hysets_09235600,6
hysets_09237800,2
hysets_09238300,2
hysets_09238350,2
hysets_09238500,2
hysets_09238705,2
hysets_09238710,2
hysets_09238770,2
hysets_09238800,2
hysets_09239400,2
hysets_09239500,2
hysets_09240800,2
hysets_09240900,2
hysets_09241000,2
hysets_09242500,2
hysets_09243700,6
hysets_09243900,0
hysets_09244100,6
hysets_09244300,0
hysets_09244415,6
hysets_09244464,0
hysets_09244470,0
hysets_09244500,6
hysets_09245000,6
hysets_09245500,6
hysets_09246200,6
hysets_09246900,6
hysets_09246920,6
hysets_09248600,2
hysets_09249000,2
hysets_09249200,6
hysets_09249700,6
hysets_09249750,6
hysets_09250000,6
hysets_09250400,6
hysets_09250507,6
hysets_09250510,6
hysets_09250600,6
hysets_09250610,2
hysets_09251900,2
hysets_09253000,6
hysets_09253400,2
hysets_09255000,6
hysets_09255400,2
hysets_09255500,6
hysets_09255900,2
hysets_09256000,6
hysets_09258000,6
hysets_09259700,6
hysets_09259990,4
hysets_09260000,6
hysets_09261500,2
hysets_09264000,6
hysets_09264500,2
hysets_09265300,2
hysets_09265500,2
hysets_09266500,2
hysets_09267100,2
hysets_09268000,2
hysets_09268500,2
hysets_09268900,2
hysets_09269000,2
hysets_09269500,2
hysets_09270000,2
hysets_09270500,2
hysets_09271000,2
hysets_09271550,2
hysets_09273200,2
hysets_09273500,2
hysets_09275000,2
hysets_09276000,2
hysets_09277000,2
hysets_09277501,2
hysets_09278000,2
hysets_09278500,2
hysets_09278700,2
hysets_09279501,2
hysets_09280400,2
hysets_09286100,6
hysets_09286500,8
hysets_09288150,6
hysets_09288900,2
hysets_09289500,2
hysets_09291500,2
hysets_09292000,2
hysets_09292500,2
hysets_09293000,2
hysets_09293600,2
hysets_09293700,10
hysets_09296000,2
hysets_09296500,6
hysets_09297000,2
hysets_09297700,2
hysets_09297800,2
hysets_09297900,2
hysets_09298000,2
hysets_09298500,2
hysets_09299400,2
hysets_09299500,2
hysets_09299600,2
hysets_09299700,2
hysets_09299900,1
hysets_09300000,3
hysets_09300500,2
hysets_09301200,10
hysets_09302400,2
hysets_09302420,2
hysets_09302450,6
hysets_09302500,2
hysets_09302800,2
hysets_09303000,2
hysets_09303300,2
hysets_09303320,2
hysets_09303340,2
hysets_09303400,2
hysets_09303500,2
hysets_09304000,2
hysets_09304100,6
hysets_09304115,2
hysets_09304150,6
hysets_09304200,2
hysets_09304300,6
hysets_09304500,2
hysets_09304800,2
hysets_09305500,6
hysets_09306007,6
hysets_09306015,5
hysets_09306025,4
hysets_09306028,5
hysets_09306033,4
hysets_09306036,4
hysets_09306039,9
hysets_09306042,4
hysets_09306052,5
hysets_09306058,2
hysets_09306061,6
hysets_09306175,2
hysets_09306222,6
hysets_09306230,9
hysets_09306235,6
hysets_09306237,4
hysets_09306240,6
hysets_09306241,5
hysets_09306242,6
hysets_09306244,9
hysets_09306246,5
hysets_09306248,4
hysets_09306250,5
hysets_09306255,1
hysets_09306300,2
hysets_09306380,6
hysets_09306395,2
hysets_09306400,2
hysets_09306405,9
hysets_09306410,2
hysets_09306415,2
hysets_09306420,8
hysets_09306430,4
hysets_09306600,2
hysets_09306605,5
hysets_09306610,5
hysets_09306620,5
hysets_09306625,9
hysets_09306700,2
hysets_09306760,0
hysets_09306780,5
hysets_09306800,6
hysets_09306850,2
hysets_09306870,5
hysets_09306872,10
hysets_09306878,9
hysets_09306885,10
hysets_09306900,2
hysets_09307200,9
hysets_09307500,2
hysets_09307800,6
hysets_09307900,6
hysets_09308000,6
hysets_09308500,6
hysets_09309000,6
hysets_09310500,6
hysets_09310575,2
hysets_09310600,2
hysets_09311500,2
hysets_09311700,7
hysets_09312500,6
hysets_09312600,6
hysets_09312700,6
hysets_09312800,6
hysets_09312900,6
hysets_09313040,9
hysets_09313965,8
hysets_09313975,6
hysets_09313985,8
hysets_09314000,6
hysets_09314280,7
hysets_09314340,2
hysets_09314374,6
hysets_09315500,9
hysets_09316000,9
hysets_09316100,9
hysets_09317919,2
hysets_09317920,2
hysets_09324200,2
hysets_09325100,2
hysets_09326500,2
hysets_09329050,6
hysets_09329500,2
hysets_09329900,6
hysets_09330210,4
hysets_09330410,2
hysets_09330500,2
hysets_09331500,6
hysets_09331850,6
hysets_09331900,6
hysets_09334000,9
hysets_09334500,9
hysets_09335500,6
hysets_09336500,4
hysets_09337000,6
hysets_09338000,6
hysets_09338500,6
hysets_09338900,3
hysets_09339000,8
hysets_09339500,4
hysets_09339900,2
hysets_09340000,2
hysets_09340500,2
hysets_09340800,2
hysets_09341200,2
hysets_09341350,6
hysets_09342500,6
hysets_09343000,2
hysets_09343500,6
hysets_09344300,2
hysets_09345500,6
hysets_09347200,2
hysets_09347205,2
hysets_09349500,6
hysets_09349800,6
hysets_09352900,2
hysets_09356565,5
hysets_09357500,2
hysets_09358900,2
hysets_09359100,2
hysets_09359500,2
hysets_09361000,6
hysets_09361200,6
hysets_09361400,6
hysets_09361500,2
hysets_09362900,2
hysets_09363000,2
hysets_09363100,7
hysets_09365500,6
hysets_09366500,6
hysets_09367400,5
hysets_09367680,9
hysets_09367685,4
hysets_09367687,9
hysets_09367689,9
hysets_09367710,9
hysets_09367900,9
hysets_09367930,9
hysets_09367950,9
hysets_09368500,2
hysets_09370820,6
hysets_09371000,6
hysets_09371400,9
hysets_09371420,7
hysets_09371520,9
hysets_09371700,9
hysets_09372000,9
hysets_09372200,9
hysets_09372400,6
hysets_09376800,2
hysets_09376900,6
hysets_09378170,6
hysets_09378490,5
hysets_09378600,1
hysets_09378630,6
hysets_09378700,0
hysets_09379000,7
hysets_09379200,9
hysets_09381500,3
hysets_09381800,9
hysets_09382000,9
hysets_09383200,6
hysets_09383400,6
hysets_09383500,10
hysets_09383570,0
hysets_09385700,10
hysets_09386050,5
hysets_09386900,10
hysets_09386917,9
hysets_09386919,5
hysets_09387300,10
hysets_09390000,7
hysets_09393400,5
hysets_09394000,5
hysets_09395350,4
hysets_09395500,9
hysets_09395650,9
hysets_09395700,7
hysets_09395900,9
hysets_09396100,9
hysets_09397000,9
hysets_09397300,9
hysets_09399400,5
hysets_09400000,10
hysets_09400350,5
hysets_09400562,9
hysets_09400568,9
hysets_09400600,0
hysets_09401000,5
hysets_09401110,9
hysets_09401260,9
hysets_09401400,9
hysets_09401500,9
hysets_09403000,0
hysets_09403600,1
hysets_09403620,2
hysets_09403630,6
hysets_09403640,9
hysets_09403650,0
hysets_09403780,0
hysets_09403990,0
hysets_09404020,0
hysets_09404040,3
hysets_09404110,9
hysets_09404208,9
hysets_09404222,5
hysets_09404343,9
hysets_09404450,1
hysets_09405300,6
hysets_09405400,2
hysets_09405420,6
hysets_09405500,6
hysets_09405501,6
hysets_09406000,8
hysets_09406100,0
hysets_09406150,0
hysets_09406300,6
hysets_09406640,1
hysets_09406700,6
hysets_09406900,10
hysets_09407000,0
hysets_09407600,0
hysets_09407800,0
hysets_09408000,2
hysets_09408135,8
hysets_09408400,6
hysets_09409100,6
hysets_09409500,1
hysets_09413900,1
hysets_09415190,8
hysets_09415230,8
hysets_09415515,7
hysets_09415550,1
hysets_09415850,9
hysets_09419610,4
hysets_09419665,9
hysets_09419673,4
hysets_09419695,9
hysets_09423350,5
hysets_09424170,7
hysets_09424200,9
hysets_09424432,5
hysets_09424447,5
hysets_09424470,5
hysets_09424900,5
hysets_09425500,10
hysets_09427800,3
hysets_09428200,3
hysets_09428900,9
hysets_09430500,5
hysets_09430600,5
hysets_09431500,5
hysets_09432000,5
hysets_09442000,5
hysets_09442653,9
hysets_09442680,5
hysets_09442692,1
hysets_09443000,5
hysets_09444000,5
hysets_09444200,5
hysets_09444500,5
hysets_09445500,10
hysets_09446500,5
hysets_09447000,5
hysets_09447800,5
hysets_09448500,5
hysets_09456600,7
hysets_09456700,9
hysets_09456800,9
hysets_09458050,8
hysets_09458200,8
hysets_09458500,5
hysets_09460150,8
hysets_09460200,9
hysets_09466300,5
hysets_09466500,5
hysets_09467100,9
hysets_09468500,5
hysets_09470500,9
hysets_09470800,9
hysets_09471000,9
hysets_09471300,9
hysets_09471400,7
hysets_09471550,9
hysets_09471800,7
hysets_09472000,9
hysets_09472050,7
hysets_09472100,9
hysets_09473000,5
hysets_09473100,5
hysets_09473400,9
hysets_09473500,9
hysets_09477570,4
hysets_09479501,5
hysets_09480000,9
hysets_09481500,9
hysets_09481740,9
hysets_09481770,7
hysets_09482000,9
hysets_09482001,9
hysets_09482400,7
hysets_09482500,9
hysets_09483000,9
hysets_09483010,9
hysets_09483100,5
hysets_09483300,10
hysets_09484000,5
hysets_09484500,5
hysets_09484560,7
hysets_09484580,9
hysets_09484590,7
hysets_09484600,7
hysets_09485000,5
hysets_09485450,7
hysets_09485500,9
hysets_09485700,5
hysets_09485850,5
hysets_09486055,5
hysets_09486100,5
hysets_09486300,4
hysets_09486350,9
hysets_09486500,9
hysets_09486520,9
hysets_09486580,9
hysets_09486600,4
hysets_09486800,7
hysets_09487000,7
hysets_09488000,7
hysets_09488650,9
hysets_09489030,0
hysets_09489040,0
hysets_09489070,0
hysets_09489078,0
hysets_09489086,1
hysets_09489089,1
hysets_09489100,0
hysets_09489200,0
hysets_09489499,0
hysets_09489500,1
hysets_09489700,0
hysets_09490500,1
hysets_09490800,6
hysets_09494000,0
hysets_09494300,3
hysets_09494500,5
hysets_09495500,10
hysets_09496000,5
hysets_09496500,5
hysets_09497500,1
hysets_09497800,5
hysets_09497850,5
hysets_09497900,5
hysets_09497980,5
hysets_09498400,5
hysets_09498501,5
hysets_09498502,5
hysets_09498503,5
hysets_09498800,5
hysets_09498870,5
hysets_09499000,5
hysets_09502800,5
hysets_09502900,3
hysets_09502960,5
hysets_09503000,5
hysets_09503700,5
hysets_09503720,5
hysets_09503800,1
hysets_09504000,5
hysets_09504420,5
hysets_09504430,1
hysets_09504500,5
hysets_09505200,1
hysets_09505220,1
hysets_09505250,5
hysets_09505300,1
hysets_09505350,1
hysets_09505550,5
hysets_09505800,5
hysets_09506000,5
hysets_09507600,10
hysets_09507700,1
hysets_09507800,1
hysets_09507900,1
hysets_09507980,5
hysets_09508300,5
hysets_09508500,5
hysets_09510070,5
hysets_09510080,5
hysets_09510100,5
hysets_09510150,5
hysets_09510170,3
hysets_09510180,5
hysets_09510200,5
hysets_09512100,9
hysets_09512190,5
hysets_09512200,7
hysets_09512280,5
hysets_09512300,3
hysets_09512406,5
hysets_09512450,5
hysets_09512500,5
hysets_09512501,5
hysets_09512600,7
hysets_09512800,5
hysets_09512830,5
hysets_09512860,5
hysets_09512970,4
hysets_09513650,9
hysets_09513780,5
hysets_09513800,5
hysets_09513835,5
hysets_09513860,9
hysets_09513910,5
hysets_09514300,5
hysets_09515500,10
hysets_09516500,5
hysets_09517000,5
hysets_09518000,4
hysets_09518500,5
hysets_09520170,9
hysets_09520280,6
hysets_09520700,6
hysets_09537200,9
hysets_09537500,7
hysets_09AA006,9
hysets_09AA007,6
hysets_09AA010,7
hysets_09AA012,2
hysets_09AA013,7
hysets_09AB008,2
hysets_09AC001,7
hysets_09AC007,7
hysets_09AE003,2
hysets_09AE004,2
hysets_09AE006,2
hysets_09AG003,2
hysets_09AH003,2
hysets_09AH004,2
hysets_09BA001,2
hysets_09BC001,2
hysets_09BC004,2
hysets_09CA004,7
hysets_09CA006,7
hysets_09CB001,7
hysets_09CD001,7
hysets_09DB001,2
hysets_09DD003,2
hysets_09DD004,2
hysets_09EA003,2
hysets_09EA004,2
hysets_09EA005,2
hysets_09EB003,6
hysets_09ED001,7
hysets_09FB002,2
hysets_09FC001,2
hysets_09FD002,2
hysets_10010400,2
hysets_10011500,2
hysets_10012000,6
hysets_10015700,6
hysets_10020500,6
hysets_10023000,6
hysets_10032000,2
hysets_10034,9
hysets_10037,9
hysets_10041000,6
hysets_10042500,8
hysets_10054600,2
hysets_10058600,2
hysets_10063,9
hysets_10069000,2
hysets_10072800,2
hysets_10080000,2
hysets_10084500,6
hysets_10089500,8
hysets_10093000,2
hysets_10096500,8
hysets_10099000,2
hysets_10102200,6
hysets_10102300,6
hysets_10104600,0
hysets_10104700,6
hysets_10104900,6
hysets_10105900,6
hysets_10107500,0
hysets_10107600,6
hysets_10109000,2
hysets_10109001,2
hysets_10111700,10
hysets_10113500,6
hysets_10119000,10
hysets_10123000,0
hysets_10126400,0
hysets_10128000,2
hysets_10128500,2
hysets_10129350,6
hysets_10130000,0
hysets_10131000,6
hysets_10132900,6
hysets_10133540,0
hysets_10133600,6
hysets_10133800,6
hysets_10133895,6
hysets_10133900,6
hysets_10133980,6
hysets_10135000,6
hysets_10136000,6
hysets_10137000,8
hysets_10137300,6
hysets_10137600,6
hysets_10137680,6
hysets_10137700,6
hysets_10137780,6
hysets_10139300,6
hysets_10143000,6
hysets_10146500,2
hysets_10147500,6
hysets_10148200,6
hysets_10148400,6
hysets_10148500,6
hysets_10152500,6
hysets_10152700,6
hysets_10153800,2
hysets_10155100,6
hysets_10157000,6
hysets_10160800,2
hysets_10164500,2
hysets_10165500,6
hysets_10166000,6
hysets_10166430,2
hysets_10167450,2
hysets_10167499,2
hysets_10167500,2
hysets_10167700,2
hysets_10167800,2
hysets_10168200,2
hysets_10168300,2
hysets_10168499,2
hysets_10168500,2
hysets_10168800,2
hysets_10169000,2
hysets_10169500,2
hysets_10169800,2
hysets_10169999,2
hysets_10170000,2
hysets_10171600,6
hysets_10171900,6
hysets_10172000,6
hysets_10172200,6
hysets_10172400,2
hysets_10172500,2
hysets_10172700,6
hysets_10172727,6
hysets_10172795,7
hysets_10172800,2
hysets_10172805,6
hysets_10172870,2
hysets_10172875,2
hysets_10172921,6
hysets_10172940,6
hysets_10172950,6
hysets_10172952,2
hysets_10172955,6
hysets_10173450,2
hysets_10174500,6
hysets_10183900,6
hysets_10184450,6
hysets_10187300,6
hysets_10194200,6
hysets_10204200,9
hysets_10205030,6
hysets_10205300,6
hysets_10208500,6
hysets_10210000,2
hysets_10211000,2
hysets_10215500,10
hysets_10215700,2
hysets_10215900,2
hysets_10216400,2
hysets_10219200,6
hysets_10224100,6
hysets_10224300,6
hysets_10232500,6
hysets_10233000,6
hysets_10233500,6
hysets_10234500,2
hysets_10235000,6
hysets_10236000,6
hysets_10236500,6
hysets_10237500,6
hysets_10241400,6
hysets_10241430,6
hysets_10241470,2
hysets_10241600,6
hysets_10241800,6
hysets_10242000,6
hysets_10242430,0
hysets_10243240,2
hysets_10243260,2
hysets_10243700,2
hysets_10244720,2
hysets_10244745,2
hysets_10244950,2
hysets_10245040,2
hysets_10245445,7
hysets_10245800,5
hysets_10245900,2
hysets_10245910,2
hysets_10245925,2
hysets_10246846,6
hysets_10246930,6
hysets_10247200,6
hysets_10249190,6
hysets_10249200,10
hysets_10249300,6
hysets_10249411,6
hysets_10249900,7
hysets_10250600,9
hysets_10250800,9
hysets_10251215,4
hysets_10251218,4
hysets_10251220,4
hysets_10251243,4
hysets_10251248,5
hysets_10251249,4
hysets_10251250,4
hysets_102512533,5
hysets_102512535,4
hysets_10251255,4
hysets_10251258,4
hysets_10251350,9
hysets_10251890,6
hysets_10251980,2
hysets_10252300,9
hysets_10253080,9
hysets_10253320,9
hysets_10253350,9
hysets_10253540,9
hysets_10253600,9
hysets_10255700,10
hysets_10255800,5
hysets_10255805,3
hysets_10255810,5
hysets_10255850,10
hysets_10256200,9
hysets_10256501,1
hysets_10257499,6
hysets_10257600,5
hysets_10257710,5
hysets_10257800,9
hysets_10258000,8
hysets_10258500,5
hysets_10259000,1
hysets_10259100,3
hysets_10259200,5
hysets_10260200,5
hysets_10260470,1
hysets_10260500,5
hysets_10260550,5
hysets_10261800,9
hysets_10263500,1
hysets_10263630,5
hysets_10263665,5
hysets_10263900,0
hysets_10264000,5
hysets_10264100,5
hysets_10264530,5
hysets_10264560,4
hysets_10264590,5
hysets_10264600,1
hysets_10264605,5
hysets_10264682,1
hysets_10264750,4
hysets_10264878,5
hysets_10265150,2
hysets_10265200,2
hysets_10270830,7
hysets_10270877,7
hysets_10270885,3
hysets_10270940,7
hysets_10270970,2
hysets_10271200,7
hysets_10271210,7
hysets_10271211,2
hysets_10276000,7
hysets_10277400,7
hysets_10286000,2
hysets_10287070,2
hysets_10287071,2
hysets_10287262,6
hysets_10287291,2
hysets_10287780,2
hysets_10290000,2
hysets_10291500,2
hysets_10295200,2
hysets_10295500,2
hysets_10296000,2
hysets_10296500,2
hysets_10302010,9
hysets_10304500,2
hysets_10308783,6
hysets_103087891,0
hysets_10308800,8
hysets_10309030,8
hysets_10309035,1
hysets_10309050,8
hysets_10309070,1
hysets_10310000,6
hysets_10310400,8
hysets_10310500,1
hysets_10311200,6
hysets_10311250,8
hysets_10311260,0
hysets_10313400,6
hysets_10316500,2
hysets_10317400,6
hysets_10317420,6
hysets_10317430,6
hysets_10317450,6
hysets_10317460,6
hysets_10319950,5
hysets_10320100,10
hysets_10321500,1
hysets_10321590,10
hysets_10321860,10
hysets_10321940,0
hysets_10321950,0
hysets_10321970,8
hysets_10322150,10
hysets_10323000,0
hysets_10324700,8
hysets_10325500,6
hysets_10326800,6
hysets_10328000,6
hysets_10328475,0
hysets_10329500,6
hysets_10336580,6
hysets_10336600,6
hysets_103366092,6
hysets_10336610,6
hysets_10336626,6
hysets_10336630,6
hysets_10336640,6
hysets_10336645,6
hysets_10336658,6
hysets_10336660,6
hysets_10336674,6
hysets_10336675,6
hysets_10336676,6
hysets_10336684,0
hysets_10336686,6
hysets_10336689,6
hysets_103366995,6
hysets_10336740,6
hysets_103367585,8
hysets_10336759,6
hysets_103367592,8
hysets_10336765,1
hysets_10336770,2
hysets_10336775,6
hysets_10336780,2
hysets_10336785,2
hysets_10336790,6
hysets_10338100,8
hysets_10343500,6
hysets_10345700,2
hysets_10347300,0
hysets_10347310,1
hysets_10348500,6
hysets_10348850,2
hysets_10349700,2
hysets_10353000,0
hysets_10353600,6
hysets_10353700,8
hysets_10353750,6
hysets_10353770,5
hysets_10354700,1
hysets_10356500,8
hysets_10358470,5
hysets_10358500,5
hysets_10359100,5
hysets_10359250,6
hysets_10359300,0
hysets_10360900,6
hysets_10361700,10
hysets_10366000,1
hysets_10370000,0
hysets_10371000,1
hysets_10371500,8
hysets_10378500,8
hysets_10382550,6
hysets_10382600,6
hysets_10384000,6
hysets_10393500,0
hysets_10396000,6
hysets_10401500,8
hysets_10402000,6
hysets_10403000,0
hysets_10406500,6
hysets_10AA001,2
hysets_10AA002,2
hysets_10AA004,2
hysets_10AA005,2
hysets_10AB001,2
hysets_10AC003,2
hysets_10AC004,2
hysets_10AC005,2
hysets_10BE001,2
hysets_10BE004,7
hysets_10BE007,2
hysets_10BE009,2
hysets_10BE011,2
hysets_10CA001,2
hysets_10CB001,2
hysets_10CD001,7
hysets_10CD003,6
hysets_10CD004,2
hysets_10CD005,2
hysets_10EA002,7
hysets_10EA003,2
hysets_10EB001,2
hysets_10EC002,2
hysets_10ED001,2
hysets_10ED002,2
hysets_10ED003,6
hysets_10ED007,6
hysets_10ED009,6
hysets_10FA002,2
hysets_10FB005,6
hysets_10GA001,2
hysets_10GB005,6
hysets_10GB006,6
hysets_10GC003,6
hysets_10HA002,2
hysets_10HA004,2
hysets_10HB003,6
hysets_10HB004,7
hysets_10HB005,7
hysets_10HC007,6
hysets_10HC008,6
hysets_10JA002,7
hysets_10JC003,7
hysets_10KA006,6
hysets_10KA007,6
hysets_10KA008,6
hysets_10KA009,6
hysets_10KB001,2
hysets_10KD009,6
hysets_10LA002,2
hysets_10LB004,2
hysets_10LB005,2
hysets_10LB006,2
hysets_10LB007,2
hysets_10LC003,2
hysets_10LC007,2
hysets_10LC017,2
hysets_10LD004,6
hysets_10MA001,2
hysets_10MA003,2
hysets_10MC002,2
hysets_10MC007,2
hysets_10MD001,2
hysets_10NC001,2
hysets_10ND002,2
hysets_10ND004,2
hysets_10OB001,2
hysets_10PA001,2
hysets_10PB002,2
hysets_10PC004,7
hysets_10PC005,9
hysets_10QA001,7
hysets_10QC002,2
hysets_10QD001,2
hysets_10RA002,2
hysets_10RC001,7
hysets_10RC002,7
hysets_10TA001,2
hysets_10TF001,7
hysets_10UG001,2
hysets_10UH001,7
hysets_10UH002,7
hysets_10UH003,7
hysets_10UH004,2
hysets_10UH005,7
hysets_10UH006,2
hysets_10UH010,7
hysets_10UH011,2
hysets_10UH012,2
hysets_10UH014,7
hysets_10VC001,7
hysets_10VC002,7
hysets_10VK001,7
hysets_11012500,1
hysets_11014850,0
hysets_11015000,5
hysets_11015001,1
hysets_11021300,5
hysets_11022200,5
hysets_11023250,5
hysets_11023310,5
hysets_11023318,1
hysets_11023320,1
hysets_11023325,5
hysets_11023330,5
hysets_11023340,5
hysets_11023450,5
hysets_11027,9
hysets_11027000,5
hysets_11027500,5
hysets_11028500,5
hysets_11029000,10
hysets_11031500,5
hysets_11033000,5
hysets_11037700,5
hysets_11037701,5
hysets_11039800,10
hysets_11040,9
hysets_11040200,5
hysets_11040700,3
hysets_11042400,5
hysets_11042490,5
hysets_11042631,5
hysets_11042700,5
hysets_11042800,5
hysets_11044250,5
hysets_11044300,5
hysets_11044350,5
hysets_11044600,5
hysets_11044800,5
hysets_11044900,3
hysets_11045300,5
hysets_11045700,5
hysets_11046000,5
hysets_11046090,5
hysets_11046100,5
hysets_11046200,1
hysets_11046300,5
hysets_11046310,5
hysets_11046350,1
hysets_11046360,5
hysets_11046500,5
hysets_11046501,5
hysets_11046530,5
hysets_11046550,5
hysets_11047200,5
hysets_11047300,5
hysets_11047500,5
hysets_11047700,5
hysets_11048200,5
hysets_11048500,5
hysets_11048600,3
hysets_11051499,10
hysets_11055501,5
hysets_11055801,5
hysets_11056000,10
hysets_11056200,5
